id,dttm,temp,lux,battery,attached,detached,host,stopped,eof
350,13/12/2021 11:10:00,4.831,4133.4,NA,NA,NA,NA,NA,NA
351,13/12/2021 11:20:00,5.141,4133.4,NA,NA,NA,NA,NA,NA
352,13/12/2021 11:30:00,5.552,4305.6,NA,NA,NA,NA,NA,NA
353,13/12/2021 11:40:00,5.86,4133.4,NA,NA,NA,NA,NA,NA
354,13/12/2021 11:50:00,6.166,4305.6,NA,NA,NA,NA,NA,NA
355,13/12/2021 12:00:00,6.268,4477.8,NA,NA,NA,NA,NA,NA
356,13/12/2021 12:10:00,6.573,4477.8,NA,NA,NA,NA,NA,NA
357,13/12/2021 12:20:00,6.877,5166.7,NA,NA,NA,NA,NA,NA
358,13/12/2021 12:30:00,7.28,7577.8,NA,NA,NA,NA,NA,NA
359,13/12/2021 12:40:00,8.282,12400.1,NA,NA,NA,NA,NA,NA
360,13/12/2021 12:50:00,9.965,17222.3,NA,NA,NA,NA,NA,NA
361,13/12/2021 13:00:00,11.916,23422.4,NA,NA,NA,NA,NA,NA
362,13/12/2021 13:10:00,14.804,26178,NA,NA,NA,NA,NA,NA
363,13/12/2021 13:20:00,17.094,27555.7,NA,NA,NA,NA,NA,NA
364,13/12/2021 13:30:00,18.521,31689.1,NA,NA,NA,NA,NA,NA
365,13/12/2021 13:40:00,18.901,26178,NA,NA,NA,NA,NA,NA
366,13/12/2021 13:50:00,15.282,5166.7,NA,NA,NA,NA,NA,NA
367,13/12/2021 14:00:00,10.651,3272.2,NA,NA,NA,NA,NA,NA
368,13/12/2021 14:10:00,9.373,2927.8,NA,NA,NA,NA,NA,NA
369,13/12/2021 14:20:00,8.879,2927.8,NA,NA,NA,NA,NA,NA
370,13/12/2021 14:30:00,10.455,12400.1,NA,NA,NA,NA,NA,NA
371,13/12/2021 14:40:00,10.651,30311.3,NA,NA,NA,NA,NA,NA
372,13/12/2021 14:50:00,9.077,2755.6,NA,NA,NA,NA,NA,NA
373,13/12/2021 15:00:00,8.382,1980.6,NA,NA,NA,NA,NA,NA
374,13/12/2021 15:10:00,8.182,1636.1,NA,NA,NA,NA,NA,NA
375,13/12/2021 15:20:00,7.882,1377.8,NA,NA,NA,NA,NA,NA
376,13/12/2021 15:30:00,7.782,1130.2,NA,NA,NA,NA,NA,NA
377,13/12/2021 15:40:00,7.481,914.9,NA,NA,NA,NA,NA,NA
378,13/12/2021 15:50:00,6.978,721.2,NA,NA,NA,NA,NA,NA
379,13/12/2021 16:00:00,6.674,613.5,NA,NA,NA,NA,NA,NA
380,13/12/2021 16:10:00,6.573,441.3,NA,NA,NA,NA,NA,NA
381,13/12/2021 16:20:00,6.064,344.4,NA,NA,NA,NA,NA,NA
382,13/12/2021 16:30:00,5.757,226,NA,NA,NA,NA,NA,NA
383,13/12/2021 16:40:00,5.552,107.6,NA,NA,NA,NA,NA,NA
384,13/12/2021 16:50:00,5.552,43.1,NA,NA,NA,NA,NA,NA
385,13/12/2021 17:00:00,5.244,10.8,NA,NA,NA,NA,NA,NA
386,13/12/2021 17:10:00,4.831,0,NA,NA,NA,NA,NA,NA
387,13/12/2021 17:20:00,4.519,0,NA,NA,NA,NA,NA,NA
388,13/12/2021 17:30:00,4.415,0,NA,NA,NA,NA,NA,NA
389,13/12/2021 17:40:00,4.415,0,NA,NA,NA,NA,NA,NA
390,13/12/2021 17:50:00,4.207,0,NA,NA,NA,NA,NA,NA
391,13/12/2021 18:00:00,4.102,0,NA,NA,NA,NA,NA,NA
392,13/12/2021 18:10:00,3.998,0,NA,NA,NA,NA,NA,NA
393,13/12/2021 18:20:00,3.893,0,NA,NA,NA,NA,NA,NA
394,13/12/2021 18:30:00,3.683,0,NA,NA,NA,NA,NA,NA
395,13/12/2021 18:40:00,3.472,0,NA,NA,NA,NA,NA,NA
396,13/12/2021 18:50:00,3.578,0,NA,NA,NA,NA,NA,NA
397,13/12/2021 19:00:00,3.367,0,NA,NA,NA,NA,NA,NA
398,13/12/2021 19:10:00,3.261,0,NA,NA,NA,NA,NA,NA
399,13/12/2021 19:20:00,3.049,0,NA,NA,NA,NA,NA,NA
400,13/12/2021 19:30:00,2.943,0,NA,NA,NA,NA,NA,NA
401,13/12/2021 19:40:00,2.837,0,NA,NA,NA,NA,NA,NA
402,13/12/2021 19:50:00,2.837,0,NA,NA,NA,NA,NA,NA
403,13/12/2021 20:00:00,2.624,0,NA,NA,NA,NA,NA,NA
404,13/12/2021 20:10:00,2.517,0,NA,NA,NA,NA,NA,NA
405,13/12/2021 20:20:00,2.41,0,NA,NA,NA,NA,NA,NA
406,13/12/2021 20:30:00,2.303,0,NA,NA,NA,NA,NA,NA
407,13/12/2021 20:40:00,2.195,0,NA,NA,NA,NA,NA,NA
408,13/12/2021 20:50:00,2.088,0,NA,NA,NA,NA,NA,NA
409,13/12/2021 21:00:00,1.98,0,NA,NA,NA,NA,NA,NA
410,13/12/2021 21:10:00,1.98,0,NA,NA,NA,NA,NA,NA
411,13/12/2021 21:20:00,1.872,0,NA,NA,NA,NA,NA,NA
412,13/12/2021 21:30:00,1.764,0,NA,NA,NA,NA,NA,NA
413,13/12/2021 21:40:00,1.764,0,NA,NA,NA,NA,NA,NA
414,13/12/2021 21:50:00,1.656,0,NA,NA,NA,NA,NA,NA
415,13/12/2021 22:00:00,1.656,0,NA,NA,NA,NA,NA,NA
416,13/12/2021 22:10:00,1.656,0,NA,NA,NA,NA,NA,NA
417,13/12/2021 22:20:00,1.764,0,NA,NA,NA,NA,NA,NA
418,13/12/2021 22:30:00,1.656,0,NA,NA,NA,NA,NA,NA
419,13/12/2021 22:40:00,1.764,0,NA,NA,NA,NA,NA,NA
420,13/12/2021 22:50:00,1.548,0,NA,NA,NA,NA,NA,NA
421,13/12/2021 23:00:00,1.548,0,NA,NA,NA,NA,NA,NA
422,13/12/2021 23:10:00,1.656,0,NA,NA,NA,NA,NA,NA
423,13/12/2021 23:20:00,1.548,0,NA,NA,NA,NA,NA,NA
424,13/12/2021 23:30:00,1.548,0,NA,NA,NA,NA,NA,NA
425,13/12/2021 23:40:00,1.439,0,NA,NA,NA,NA,NA,NA
426,13/12/2021 23:50:00,1.221,0,NA,NA,NA,NA,NA,NA
427,14/12/2021 00:00:00,1.112,0,NA,NA,NA,NA,NA,NA
428,14/12/2021 00:10:00,1.003,0,NA,NA,NA,NA,NA,NA
429,14/12/2021 00:20:00,0.893,0,NA,NA,NA,NA,NA,NA
430,14/12/2021 00:30:00,0.784,0,NA,NA,NA,NA,NA,NA
431,14/12/2021 00:40:00,0.784,0,NA,NA,NA,NA,NA,NA
432,14/12/2021 00:50:00,0.674,0,NA,NA,NA,NA,NA,NA
433,14/12/2021 01:00:00,0.674,0,NA,NA,NA,NA,NA,NA
434,14/12/2021 01:10:00,0.674,0,NA,NA,NA,NA,NA,NA
435,14/12/2021 01:20:00,0.563,0,NA,NA,NA,NA,NA,NA
436,14/12/2021 01:30:00,0.563,0,NA,NA,NA,NA,NA,NA
437,14/12/2021 01:40:00,0.453,0,NA,NA,NA,NA,NA,NA
438,14/12/2021 01:50:00,0.453,0,NA,NA,NA,NA,NA,NA
439,14/12/2021 02:00:00,0.453,0,NA,NA,NA,NA,NA,NA
440,14/12/2021 02:10:00,0.232,0,NA,NA,NA,NA,NA,NA
441,14/12/2021 02:20:00,0.232,0,NA,NA,NA,NA,NA,NA
442,14/12/2021 02:30:00,0.232,0,NA,NA,NA,NA,NA,NA
443,14/12/2021 02:40:00,0.232,0,NA,NA,NA,NA,NA,NA
444,14/12/2021 02:50:00,0.121,0,NA,NA,NA,NA,NA,NA
445,14/12/2021 03:00:00,0.121,0,NA,NA,NA,NA,NA,NA
446,14/12/2021 03:10:00,0.01,0,NA,NA,NA,NA,NA,NA
447,14/12/2021 03:20:00,0.121,0,NA,NA,NA,NA,NA,NA
448,14/12/2021 03:30:00,0.121,0,NA,NA,NA,NA,NA,NA
449,14/12/2021 03:40:00,0.121,0,NA,NA,NA,NA,NA,NA
450,14/12/2021 03:50:00,0.01,0,NA,NA,NA,NA,NA,NA
451,14/12/2021 04:00:00,0.121,0,NA,NA,NA,NA,NA,NA
452,14/12/2021 04:10:00,0.343,0,NA,NA,NA,NA,NA,NA
453,14/12/2021 04:20:00,0.453,0,NA,NA,NA,NA,NA,NA
454,14/12/2021 04:30:00,0.563,0,NA,NA,NA,NA,NA,NA
455,14/12/2021 04:40:00,0.453,0,NA,NA,NA,NA,NA,NA
456,14/12/2021 04:50:00,0.563,0,NA,NA,NA,NA,NA,NA
457,14/12/2021 05:00:00,0.784,0,NA,NA,NA,NA,NA,NA
458,14/12/2021 05:10:00,0.893,0,NA,NA,NA,NA,NA,NA
459,14/12/2021 05:20:00,1.112,0,NA,NA,NA,NA,NA,NA
460,14/12/2021 05:30:00,1.221,0,NA,NA,NA,NA,NA,NA
461,14/12/2021 05:40:00,1.33,0,NA,NA,NA,NA,NA,NA
462,14/12/2021 05:50:00,1.439,0,NA,NA,NA,NA,NA,NA
463,14/12/2021 06:00:00,1.33,0,NA,NA,NA,NA,NA,NA
464,14/12/2021 06:10:00,1.439,0,NA,NA,NA,NA,NA,NA
465,14/12/2021 06:20:00,1.439,0,NA,NA,NA,NA,NA,NA
466,14/12/2021 06:30:00,1.439,0,NA,NA,NA,NA,NA,NA
467,14/12/2021 06:40:00,1.439,0,NA,NA,NA,NA,NA,NA
468,14/12/2021 06:50:00,1.548,0,NA,NA,NA,NA,NA,NA
469,14/12/2021 07:00:00,1.548,0,NA,NA,NA,NA,NA,NA
470,14/12/2021 07:10:00,1.439,0,NA,NA,NA,NA,NA,NA
471,14/12/2021 07:20:00,1.439,0,NA,NA,NA,NA,NA,NA
472,14/12/2021 07:30:00,1.548,0,NA,NA,NA,NA,NA,NA
473,14/12/2021 07:40:00,1.764,0,NA,NA,NA,NA,NA,NA
474,14/12/2021 07:50:00,1.98,0,NA,NA,NA,NA,NA,NA
475,14/12/2021 08:00:00,2.088,32.3,NA,NA,NA,NA,NA,NA
476,14/12/2021 08:10:00,2.195,75.3,NA,NA,NA,NA,NA,NA
477,14/12/2021 08:20:00,2.195,53.8,NA,NA,NA,NA,NA,NA
478,14/12/2021 08:30:00,2.195,86.1,NA,NA,NA,NA,NA,NA
479,14/12/2021 08:40:00,2.303,226,NA,NA,NA,NA,NA,NA
480,14/12/2021 08:50:00,2.303,398.3,NA,NA,NA,NA,NA,NA
481,14/12/2021 09:00:00,2.303,613.5,NA,NA,NA,NA,NA,NA
482,14/12/2021 09:10:00,2.41,753.5,NA,NA,NA,NA,NA,NA
483,14/12/2021 09:20:00,2.41,1291.7,NA,NA,NA,NA,NA,NA
484,14/12/2021 09:30:00,2.517,1722.2,NA,NA,NA,NA,NA,NA
485,14/12/2021 09:40:00,2.73,2411.1,NA,NA,NA,NA,NA,NA
486,14/12/2021 09:50:00,2.837,2497.2,NA,NA,NA,NA,NA,NA
487,14/12/2021 10:00:00,2.943,2669.5,NA,NA,NA,NA,NA,NA
488,14/12/2021 10:10:00,3.049,2927.8,NA,NA,NA,NA,NA,NA
489,14/12/2021 10:20:00,3.261,2927.8,NA,NA,NA,NA,NA,NA
490,14/12/2021 10:30:00,3.367,2927.8,NA,NA,NA,NA,NA,NA
491,14/12/2021 10:40:00,3.578,4133.4,NA,NA,NA,NA,NA,NA
492,14/12/2021 10:50:00,4.311,7577.8,NA,NA,NA,NA,NA,NA
493,14/12/2021 11:00:00,4.831,5166.7,NA,NA,NA,NA,NA,NA
494,14/12/2021 11:10:00,4.934,4477.8,NA,NA,NA,NA,NA,NA
495,14/12/2021 11:20:00,5.141,5166.7,NA,NA,NA,NA,NA,NA
496,14/12/2021 11:30:00,5.552,5338.9,NA,NA,NA,NA,NA,NA
497,14/12/2021 11:40:00,5.86,5511.1,NA,NA,NA,NA,NA,NA
498,14/12/2021 11:50:00,5.962,5166.7,NA,NA,NA,NA,NA,NA
499,14/12/2021 12:00:00,5.655,3788.9,NA,NA,NA,NA,NA,NA
500,14/12/2021 12:10:00,5.141,3272.2,NA,NA,NA,NA,NA,NA
501,14/12/2021 12:20:00,4.831,4305.6,NA,NA,NA,NA,NA,NA
502,14/12/2021 12:30:00,5.45,7577.8,NA,NA,NA,NA,NA,NA
503,14/12/2021 12:40:00,5.86,7233.4,NA,NA,NA,NA,NA,NA
504,14/12/2021 12:50:00,5.962,7577.8,NA,NA,NA,NA,NA,NA
505,14/12/2021 13:00:00,7.882,15155.7,NA,NA,NA,NA,NA,NA
506,14/12/2021 13:10:00,7.682,13777.9,NA,NA,NA,NA,NA,NA
507,14/12/2021 13:20:00,8.082,11022.3,NA,NA,NA,NA,NA,NA
508,14/12/2021 13:30:00,7.179,6200,NA,NA,NA,NA,NA,NA
509,14/12/2021 13:40:00,6.573,4822.3,NA,NA,NA,NA,NA,NA
510,14/12/2021 13:50:00,6.37,4650,NA,NA,NA,NA,NA,NA
511,14/12/2021 14:00:00,5.962,4133.4,NA,NA,NA,NA,NA,NA
512,14/12/2021 14:10:00,5.655,4133.4,NA,NA,NA,NA,NA,NA
513,14/12/2021 14:20:00,5.655,3961.1,NA,NA,NA,NA,NA,NA
514,14/12/2021 14:30:00,5.655,2927.8,NA,NA,NA,NA,NA,NA
515,14/12/2021 14:40:00,5.244,2927.8,NA,NA,NA,NA,NA,NA
516,14/12/2021 14:50:00,5.347,3444.5,NA,NA,NA,NA,NA,NA
517,14/12/2021 15:00:00,5.45,3444.5,NA,NA,NA,NA,NA,NA
518,14/12/2021 15:10:00,5.45,3100,NA,NA,NA,NA,NA,NA
519,14/12/2021 15:20:00,5.552,2755.6,NA,NA,NA,NA,NA,NA
520,14/12/2021 15:30:00,5.552,2497.2,NA,NA,NA,NA,NA,NA
521,14/12/2021 15:40:00,5.552,1980.6,NA,NA,NA,NA,NA,NA
522,14/12/2021 15:50:00,5.347,1636.1,NA,NA,NA,NA,NA,NA
523,14/12/2021 16:00:00,5.141,1108.7,NA,NA,NA,NA,NA,NA
524,14/12/2021 16:10:00,4.934,731.9,NA,NA,NA,NA,NA,NA
525,14/12/2021 16:20:00,4.727,484.4,NA,NA,NA,NA,NA,NA
526,14/12/2021 16:30:00,4.415,193.8,NA,NA,NA,NA,NA,NA
527,14/12/2021 16:40:00,4.207,96.9,NA,NA,NA,NA,NA,NA
528,14/12/2021 16:50:00,3.893,150.7,NA,NA,NA,NA,NA,NA
529,14/12/2021 17:00:00,3.683,0,NA,NA,NA,NA,NA,NA
530,14/12/2021 17:10:00,3.578,0,NA,NA,NA,NA,NA,NA
531,14/12/2021 17:20:00,3.367,0,NA,NA,NA,NA,NA,NA
532,14/12/2021 17:30:00,3.367,0,NA,NA,NA,NA,NA,NA
533,14/12/2021 17:40:00,3.578,0,NA,NA,NA,NA,NA,NA
534,14/12/2021 17:50:00,3.683,0,NA,NA,NA,NA,NA,NA
535,14/12/2021 18:00:00,3.683,0,NA,NA,NA,NA,NA,NA
536,14/12/2021 18:10:00,3.683,0,NA,NA,NA,NA,NA,NA
537,14/12/2021 18:20:00,3.683,0,NA,NA,NA,NA,NA,NA
538,14/12/2021 18:30:00,3.683,0,NA,NA,NA,NA,NA,NA
539,14/12/2021 18:40:00,3.578,0,NA,NA,NA,NA,NA,NA
540,14/12/2021 18:50:00,3.578,0,NA,NA,NA,NA,NA,NA
541,14/12/2021 19:00:00,3.578,0,NA,NA,NA,NA,NA,NA
542,14/12/2021 19:10:00,3.578,0,NA,NA,NA,NA,NA,NA
543,14/12/2021 19:20:00,3.472,0,NA,NA,NA,NA,NA,NA
544,14/12/2021 19:30:00,3.367,0,NA,NA,NA,NA,NA,NA
545,14/12/2021 19:40:00,3.367,0,NA,NA,NA,NA,NA,NA
546,14/12/2021 19:50:00,3.367,0,NA,NA,NA,NA,NA,NA
547,14/12/2021 20:00:00,3.367,0,NA,NA,NA,NA,NA,NA
548,14/12/2021 20:10:00,3.472,0,NA,NA,NA,NA,NA,NA
549,14/12/2021 20:20:00,3.472,0,NA,NA,NA,NA,NA,NA
550,14/12/2021 20:30:00,3.367,0,NA,NA,NA,NA,NA,NA
551,14/12/2021 20:40:00,3.367,0,NA,NA,NA,NA,NA,NA
552,14/12/2021 20:50:00,3.367,0,NA,NA,NA,NA,NA,NA
553,14/12/2021 21:00:00,3.367,0,NA,NA,NA,NA,NA,NA
554,14/12/2021 21:10:00,3.261,0,NA,NA,NA,NA,NA,NA
555,14/12/2021 21:20:00,3.261,0,NA,NA,NA,NA,NA,NA
556,14/12/2021 21:30:00,3.261,0,NA,NA,NA,NA,NA,NA
557,14/12/2021 21:40:00,3.261,0,NA,NA,NA,NA,NA,NA
558,14/12/2021 21:50:00,3.155,0,NA,NA,NA,NA,NA,NA
559,14/12/2021 22:00:00,3.155,0,NA,NA,NA,NA,NA,NA
560,14/12/2021 22:10:00,3.155,0,NA,NA,NA,NA,NA,NA
561,14/12/2021 22:20:00,3.155,0,NA,NA,NA,NA,NA,NA
562,14/12/2021 22:30:00,3.261,0,NA,NA,NA,NA,NA,NA
563,14/12/2021 22:40:00,3.261,0,NA,NA,NA,NA,NA,NA
564,14/12/2021 22:50:00,3.261,0,NA,NA,NA,NA,NA,NA
565,14/12/2021 23:00:00,3.261,0,NA,NA,NA,NA,NA,NA
566,14/12/2021 23:10:00,3.367,0,NA,NA,NA,NA,NA,NA
567,14/12/2021 23:20:00,3.367,0,NA,NA,NA,NA,NA,NA
568,14/12/2021 23:30:00,3.367,0,NA,NA,NA,NA,NA,NA
569,14/12/2021 23:40:00,3.367,0,NA,NA,NA,NA,NA,NA
570,14/12/2021 23:50:00,3.367,0,NA,NA,NA,NA,NA,NA
571,15/12/2021 00:00:00,3.367,0,NA,NA,NA,NA,NA,NA
572,15/12/2021 00:10:00,3.367,0,NA,NA,NA,NA,NA,NA
573,15/12/2021 00:20:00,3.367,0,NA,NA,NA,NA,NA,NA
574,15/12/2021 00:30:00,3.367,0,NA,NA,NA,NA,NA,NA
575,15/12/2021 00:40:00,3.472,0,NA,NA,NA,NA,NA,NA
576,15/12/2021 00:50:00,3.472,0,NA,NA,NA,NA,NA,NA
577,15/12/2021 01:00:00,3.472,0,NA,NA,NA,NA,NA,NA
578,15/12/2021 01:10:00,3.472,0,NA,NA,NA,NA,NA,NA
579,15/12/2021 01:20:00,3.472,0,NA,NA,NA,NA,NA,NA
580,15/12/2021 01:30:00,3.472,0,NA,NA,NA,NA,NA,NA
581,15/12/2021 01:40:00,3.472,0,NA,NA,NA,NA,NA,NA
582,15/12/2021 01:50:00,3.472,0,NA,NA,NA,NA,NA,NA
583,15/12/2021 02:00:00,3.472,0,NA,NA,NA,NA,NA,NA
584,15/12/2021 02:10:00,3.472,0,NA,NA,NA,NA,NA,NA
585,15/12/2021 02:20:00,3.472,0,NA,NA,NA,NA,NA,NA
586,15/12/2021 02:30:00,3.472,0,NA,NA,NA,NA,NA,NA
587,15/12/2021 02:40:00,3.578,0,NA,NA,NA,NA,NA,NA
588,15/12/2021 02:50:00,3.578,0,NA,NA,NA,NA,NA,NA
589,15/12/2021 03:00:00,3.683,0,NA,NA,NA,NA,NA,NA
590,15/12/2021 03:10:00,3.578,0,NA,NA,NA,NA,NA,NA
591,15/12/2021 03:20:00,3.578,0,NA,NA,NA,NA,NA,NA
592,15/12/2021 03:30:00,3.578,0,NA,NA,NA,NA,NA,NA
593,15/12/2021 03:40:00,3.578,0,NA,NA,NA,NA,NA,NA
594,15/12/2021 03:50:00,3.683,0,NA,NA,NA,NA,NA,NA
595,15/12/2021 04:00:00,3.683,0,NA,NA,NA,NA,NA,NA
596,15/12/2021 04:10:00,3.683,0,NA,NA,NA,NA,NA,NA
597,15/12/2021 04:20:00,3.683,0,NA,NA,NA,NA,NA,NA
598,15/12/2021 04:30:00,3.683,0,NA,NA,NA,NA,NA,NA
599,15/12/2021 04:40:00,3.683,0,NA,NA,NA,NA,NA,NA
600,15/12/2021 04:50:00,3.578,0,NA,NA,NA,NA,NA,NA
601,15/12/2021 05:00:00,3.683,0,NA,NA,NA,NA,NA,NA
602,15/12/2021 05:10:00,3.683,0,NA,NA,NA,NA,NA,NA
603,15/12/2021 05:20:00,3.683,0,NA,NA,NA,NA,NA,NA
604,15/12/2021 05:30:00,3.683,0,NA,NA,NA,NA,NA,NA
605,15/12/2021 05:40:00,3.578,0,NA,NA,NA,NA,NA,NA
606,15/12/2021 05:50:00,3.683,0,NA,NA,NA,NA,NA,NA
607,15/12/2021 06:00:00,3.683,0,NA,NA,NA,NA,NA,NA
608,15/12/2021 06:10:00,3.578,0,NA,NA,NA,NA,NA,NA
609,15/12/2021 06:20:00,3.578,0,NA,NA,NA,NA,NA,NA
610,15/12/2021 06:30:00,3.578,0,NA,NA,NA,NA,NA,NA
611,15/12/2021 06:40:00,3.472,0,NA,NA,NA,NA,NA,NA
612,15/12/2021 06:50:00,3.472,0,NA,NA,NA,NA,NA,NA
613,15/12/2021 07:00:00,3.472,0,NA,NA,NA,NA,NA,NA
614,15/12/2021 07:10:00,3.472,0,NA,NA,NA,NA,NA,NA
615,15/12/2021 07:20:00,3.472,0,NA,NA,NA,NA,NA,NA
616,15/12/2021 07:30:00,3.472,0,NA,NA,NA,NA,NA,NA
617,15/12/2021 07:40:00,3.472,0,NA,NA,NA,NA,NA,NA
618,15/12/2021 07:50:00,3.472,0,NA,NA,NA,NA,NA,NA
619,15/12/2021 08:00:00,3.367,0,NA,NA,NA,NA,NA,NA
620,15/12/2021 08:10:00,3.367,10.8,NA,NA,NA,NA,NA,NA
621,15/12/2021 08:20:00,3.261,64.6,NA,NA,NA,NA,NA,NA
622,15/12/2021 08:30:00,3.367,161.5,NA,NA,NA,NA,NA,NA
623,15/12/2021 08:40:00,3.367,204.5,NA,NA,NA,NA,NA,NA
624,15/12/2021 08:50:00,3.261,344.4,NA,NA,NA,NA,NA,NA
625,15/12/2021 09:00:00,3.367,624.3,NA,NA,NA,NA,NA,NA
626,15/12/2021 09:10:00,3.367,624.3,NA,NA,NA,NA,NA,NA
627,15/12/2021 09:20:00,3.472,764.2,NA,NA,NA,NA,NA,NA
628,15/12/2021 09:30:00,3.472,807.3,NA,NA,NA,NA,NA,NA
629,15/12/2021 09:40:00,3.578,753.5,NA,NA,NA,NA,NA,NA
630,15/12/2021 09:50:00,3.683,785.8,NA,NA,NA,NA,NA,NA
631,15/12/2021 10:00:00,3.683,785.8,NA,NA,NA,NA,NA,NA
632,15/12/2021 10:10:00,3.683,990.3,NA,NA,NA,NA,NA,NA
633,15/12/2021 10:20:00,3.683,1097.9,NA,NA,NA,NA,NA,NA
634,15/12/2021 10:30:00,3.788,1377.8,NA,NA,NA,NA,NA,NA
635,15/12/2021 10:40:00,3.893,1636.1,NA,NA,NA,NA,NA,NA
636,15/12/2021 10:50:00,3.998,1894.5,NA,NA,NA,NA,NA,NA
637,15/12/2021 11:00:00,4.207,1894.5,NA,NA,NA,NA,NA,NA
638,15/12/2021 11:10:00,4.311,1808.3,NA,NA,NA,NA,NA,NA
639,15/12/2021 11:20:00,4.311,1894.5,NA,NA,NA,NA,NA,NA
640,15/12/2021 11:30:00,4.415,2066.7,NA,NA,NA,NA,NA,NA
641,15/12/2021 11:40:00,4.415,1980.6,NA,NA,NA,NA,NA,NA
642,15/12/2021 11:50:00,4.415,2066.7,NA,NA,NA,NA,NA,NA
643,15/12/2021 12:00:00,4.415,1894.5,NA,NA,NA,NA,NA,NA
644,15/12/2021 12:10:00,4.415,1894.5,NA,NA,NA,NA,NA,NA
645,15/12/2021 12:20:00,4.415,1808.3,NA,NA,NA,NA,NA,NA
646,15/12/2021 12:30:00,4.415,1550,NA,NA,NA,NA,NA,NA
647,15/12/2021 12:40:00,4.311,1550,NA,NA,NA,NA,NA,NA
648,15/12/2021 12:50:00,4.415,1377.8,NA,NA,NA,NA,NA,NA
649,15/12/2021 13:00:00,4.415,1463.9,NA,NA,NA,NA,NA,NA
650,15/12/2021 13:10:00,4.415,1463.9,NA,NA,NA,NA,NA,NA
651,15/12/2021 13:20:00,4.415,1377.8,NA,NA,NA,NA,NA,NA
652,15/12/2021 13:30:00,4.415,1205.6,NA,NA,NA,NA,NA,NA
653,15/12/2021 13:40:00,4.415,1216.3,NA,NA,NA,NA,NA,NA
654,15/12/2021 13:50:00,4.415,1302.4,NA,NA,NA,NA,NA,NA
655,15/12/2021 14:00:00,4.415,1302.4,NA,NA,NA,NA,NA,NA
656,15/12/2021 14:10:00,4.415,1184,NA,NA,NA,NA,NA,NA
657,15/12/2021 14:20:00,4.415,1108.7,NA,NA,NA,NA,NA,NA
658,15/12/2021 14:30:00,4.415,1033.3,NA,NA,NA,NA,NA,NA
659,15/12/2021 14:40:00,4.519,882.6,NA,NA,NA,NA,NA,NA
660,15/12/2021 14:50:00,4.519,796.5,NA,NA,NA,NA,NA,NA
661,15/12/2021 15:00:00,4.519,613.5,NA,NA,NA,NA,NA,NA
662,15/12/2021 15:10:00,4.519,538.2,NA,NA,NA,NA,NA,NA
663,15/12/2021 15:20:00,4.623,527.4,NA,NA,NA,NA,NA,NA
664,15/12/2021 15:30:00,4.623,441.3,NA,NA,NA,NA,NA,NA
665,15/12/2021 15:40:00,4.519,355.2,NA,NA,NA,NA,NA,NA
666,15/12/2021 15:50:00,4.519,258.3,NA,NA,NA,NA,NA,NA
667,15/12/2021 16:00:00,4.415,139.9,NA,NA,NA,NA,NA,NA
668,15/12/2021 16:10:00,4.415,53.8,NA,NA,NA,NA,NA,NA
669,15/12/2021 16:20:00,4.415,43.1,NA,NA,NA,NA,NA,NA
670,15/12/2021 16:30:00,4.519,10.8,NA,NA,NA,NA,NA,NA
671,15/12/2021 16:40:00,4.415,0,NA,NA,NA,NA,NA,NA
672,15/12/2021 16:50:00,4.415,0,NA,NA,NA,NA,NA,NA
673,15/12/2021 17:00:00,4.415,0,NA,NA,NA,NA,NA,NA
674,15/12/2021 17:10:00,4.415,0,NA,NA,NA,NA,NA,NA
675,15/12/2021 17:20:00,4.311,0,NA,NA,NA,NA,NA,NA
676,15/12/2021 17:30:00,4.311,0,NA,NA,NA,NA,NA,NA
677,15/12/2021 17:40:00,4.311,0,NA,NA,NA,NA,NA,NA
678,15/12/2021 17:50:00,4.311,0,NA,NA,NA,NA,NA,NA
679,15/12/2021 18:00:00,4.207,0,NA,NA,NA,NA,NA,NA
680,15/12/2021 18:10:00,4.207,0,NA,NA,NA,NA,NA,NA
681,15/12/2021 18:20:00,4.311,0,NA,NA,NA,NA,NA,NA
682,15/12/2021 18:30:00,4.311,0,NA,NA,NA,NA,NA,NA
683,15/12/2021 18:40:00,4.311,0,NA,NA,NA,NA,NA,NA
684,15/12/2021 18:50:00,4.311,0,NA,NA,NA,NA,NA,NA
685,15/12/2021 19:00:00,4.311,0,NA,NA,NA,NA,NA,NA
686,15/12/2021 19:10:00,4.311,0,NA,NA,NA,NA,NA,NA
687,15/12/2021 19:20:00,4.311,0,NA,NA,NA,NA,NA,NA
688,15/12/2021 19:30:00,4.311,0,NA,NA,NA,NA,NA,NA
689,15/12/2021 19:40:00,4.311,0,NA,NA,NA,NA,NA,NA
690,15/12/2021 19:50:00,4.311,0,NA,NA,NA,NA,NA,NA
691,15/12/2021 20:00:00,4.311,0,NA,NA,NA,NA,NA,NA
692,15/12/2021 20:10:00,4.311,0,NA,NA,NA,NA,NA,NA
693,15/12/2021 20:20:00,4.207,0,NA,NA,NA,NA,NA,NA
694,15/12/2021 20:30:00,4.207,0,NA,NA,NA,NA,NA,NA
695,15/12/2021 20:40:00,4.207,0,NA,NA,NA,NA,NA,NA
696,15/12/2021 20:50:00,4.102,0,NA,NA,NA,NA,NA,NA
697,15/12/2021 21:00:00,4.102,0,NA,NA,NA,NA,NA,NA
698,15/12/2021 21:10:00,4.102,0,NA,NA,NA,NA,NA,NA
